2rfb_1_10,2rfb_1_3,2rfb_1_4,2rfb_1_5,2rfb_1_6,2rfb_1_7,2rfb_1_8,2rfb_1_9,2rfb_2_10,2rfb_2_3,2rfb_2_4,2rfb_2_5,2rfb_2_6,2rfb_2_7,2rfb_2_8,2rfb_2_9,2rfb_3_10,2rfb_3_3,2rfb_3_4,2rfb_3_5,2rfb_3_6,2rfb_3_9,3s79_1_10,3s79_1_3,3s79_1_4,3s79_1_5,3s79_1_6,3s79_1_7,3s79_1_8,3s79_1_9,3s79_2_10,3s79_2_3,3s79_2_4,3s79_2_5,3s79_2_6,3s79_2_7,3s79_2_8,3s79_2_9,3s79_3_10,3s79_3_3,3s79_3_4,3s79_3_5,3s79_3_6,3s79_3_7,3s79_3_8,3s79_3_9,4e2p_1_10,4e2p_1_11,4e2p_1_3,4e2p_1_4,4e2p_1_5,4e2p_1_6,4e2p_1_7,4e2p_1_8,4e2p_1_9,4e2p_3_10,4e2p_3_3,4e2p_3_4,4e2p_3_5,4e2p_3_6,4e2p_3_7,4e2p_3_8,4e2p_3_9,4ubs_1_10,4ubs_1_11,4ubs_1_4,4ubs_1_5,4ubs_1_6,4ubs_1_7,4ubs_1_8,4ubs_1_9,4ubs_2_11,4ubs_2_12,4ubs_2_3,4ubs_2_4,4ubs_2_5,4ubs_2_6,4ubs_2_7,4ubs_2_8,4ubs_2_9,4ubs_3_10,4ubs_3_3,4ubs_3_4,4ubs_3_5,4ubs_3_6,4ubs_3_7,4ubs_3_8,4ubs_3_9,6a17_1_10,6a17_1_11,6a17_1_12,6a17_1_3,6a17_1_4,6a17_1_5,6a17_1_6,6a17_1_7,6a17_1_8,6a17_1_9,6a17_2_10,6a17_2_3,6a17_2_4,6a17_2_5,6a17_2_6,6a17_2_7,6a17_2_8,6a17_2_9,6a17_3_10,6a17_3_3,6a17_3_4,6a17_3_5,6a17_3_6,6a17_3_7,6a17_3_8,6a17_3_9
0.099440735,0.106324778,0.041469933,0.053654622,0.092022759,0.071442447,0.138293631,0.09456077,0.040412569,0.04657424,0.049346354,0.053231859,0.041292042,0.03807604,0.038447447,0.036748443,0.038852067,0.069846455,0.078752495,0.085577623,0.067213273,0.067634899,0.045013183,0.029310725,0.039042237,0.035701319,0.036818967,0.030398861,0.018711891,0,0.095483949,0.050780121,0.063028219,0.066001436,0.07335134,0.107561054,0.12423982,0.055489632,0.037599219,0.051868596,0.053650884,0.050397123,0.039809475,0.043911601,0.041586347,0.04847381,0.034016039,0.046299139,0.053099381,0.062709372,0.031429957,0.041589954,0.035136272,0.048417847,0.032387716,0.046460026,0.062700194,0.053294051,0.051324329,0.03694444,0.030022565,0.046826157,0.048112086,0.0600485,0.050450529,0.035372327,0.039692701,0.078614698,0.053955758,0.051000488,0.052601248,0.079357197,0.064557452,0.068051051,0.078167549,0.073534529,0.062307644,0.062123697,0.068750665,0.086749749,0.061212564,0.063262856,0.052329249,0.045076051,0.084594682,0.044480583,0.073307854,0.063019365,0.063300029,0.074581165,0.102057788,0.053944982,0.041636373,0.044641304,0.075414236,0.060114965,0.054124672,0.079758121,0.072876696,0.02871856,0.03990049,0.054384512,0.048246414,0.050128974,0.05892926,0.046276474,0.03415901,0.096365845,0.066243982,0.045800034,0.085033021,0.061948502,0.039591348,0.037714446
0.072441237,0.05502625,0.068287793,0.095541095,0.065294177,0.043919727,0.038206846,0.036775283,0.093304174,0.0740996,0.114972162,0.135212195,0.093087265,0.099235705,0.068803327,0.066382537,0.077443181,0.092956838,0.09665259,0.05534817,0.049800098,0.071530166,0.057454055,0.10156391,0.046731643,0.047402113,0.052590152,0.06634784,0.07870988,0.095483949,0,0.061011931,0.074626178,0.03589927,0.034427961,0.02050236,0.031359159,0.051497822,0.142428529,0.137688877,0.138567887,0.165624419,0.08086237,0.081688714,0.143888078,0.150221923,0.124124871,0.072705831,0.134787688,0.118739693,0.087746412,0.104061102,0.103858393,0.14802643,0.108950512,0.105700541,0.104991364,0.075709194,0.069039472,0.084054554,0.095019868,0.085487248,0.102220582,0.095722837,0.044750951,0.112913446,0.095781872,0.134723443,0.152585635,0.107681011,0.095870665,0.142156601,0.09048945,0.105871638,0.120429574,0.073083796,0.099683487,0.100538424,0.071700198,0.137631897,0.075208664,0.087461011,0.07789947,0.083145667,0.052231951,0.06049888,0.074960203,0.078862506,0.041838984,0.04135602,0.043710547,0.037064789,0.048852179,0.051806352,0.043497927,0.048156805,0.037209851,0.03527959,0.040978827,0.085645742,0.062360079,0.096985509,0.057181033,0.060702987,0.046689054,0.073162451,0.117322918,0.05097353,0.074512435,0.07861482,0.046903677,0.076616033,0.060662768,0.060739291
0.084427343,0.080731984,0.057061401,0.06039856,0.069955163,0.06205114,0.088420969,0.057303239,0.061020884,0.039297343,0.04992701,0.054871026,0.035608785,0.041113232,0.03358713,0.029468337,0.044420209,0.052823122,0.064730897,0.069488633,0.046429732,0.061959207,0.041928577,0.046615312,0.036732438,0.042156201,0.036993233,0.043337905,0.051220427,0.050780121,0.061011931,0,0.042659002,0.032070326,0.047278307,0.060344259,0.072396325,0.049702129,0.074348186,0.074454158,0.071684864,0.09924778,0.051052239,0.06783832,0.079554974,0.081977505,0.058052598,0.049602632,0.070887238,0.075377413,0.044624048,0.062579848,0.062416164,0.069699764,0.053332736,0.055138123,0.065973418,0.047415231,0.036883659,0.043122677,0.054446749,0.063282638,0.068027003,0.057154258,0.033704324,0.056433199,0.035728529,0.083825195,0.074901952,0.047894106,0.049680079,0.073086599,0.044848345,0.059971805,0.058991143,0.035490229,0.039683818,0.04970208,0.057704373,0.076204731,0.040055271,0.046215505,0.031509134,0.048635778,0.054332216,0.032223471,0.053405556,0.049924123,0.049862969,0.053875374,0.068898692,0.049654978,0.034346372,0.051454561,0.060169919,0.040792748,0.042516419,0.053114189,0.036169887,0.050592687,0.037092165,0.062064329,0.045123395,0.044335146,0.047169946,0.048625528,0.061226221,0.080749073,0.056679021,0.053232351,0.06798968,0.054542379,0.031263707,0.039324572
0.04380536,0.065303739,0.049472784,0.053703932,0.04021159,0.039071223,0.092480342,0.073656284,0.062431476,0.057310978,0.065660955,0.064768517,0.035230865,0.075695875,0.058729643,0.052003622,0.03867646,0.040840184,0.036149692,0.069140729,0.042444597,0.043009065,0.073247003,0.063125638,0.048818536,0.061988922,0.055604808,0.07616601,0.077951482,0.063028219,0.074626178,0.042659002,0,0.050948244,0.052577239,0.085401191,0.082581013,0.048921629,0.070678382,0.055880272,0.06656426,0.106517225,0.053591366,0.079400456,0.073033438,0.07095004,0.055972058,0.032614366,0.046953941,0.046653642,0.045319519,0.042788981,0.044591882,0.057672868,0.057895601,0.034124281,0.040815056,0.034839985,0.036890925,0.064454314,0.054425165,0.049832451,0.047336593,0.071601391,0.049490472,0.058920917,0.036699291,0.098091863,0.084156458,0.038330145,0.040797754,0.041032649,0.034749039,0.035666896,0.061573171,0.047723275,0.03479525,0.039565815,0.055143263,0.051786391,0.027465958,0.033363625,0.018070434,0.045197355,0.043193303,0.041867414,0.032926788,0.042942333,0.08085704,0.089707014,0.102653099,0.055079523,0.057721596,0.035484816,0.038536411,0.052117585,0.059319959,0.062213615,0.048332757,0.053066216,0.046370251,0.039643186,0.036886561,0.033916593,0.03927844,0.0517718,0.055104323,0.064500491,0.037021112,0.045815849,0.066380224,0.035788509,0.06565299,0.059082478
0.060269391,0.050557436,0.048805069,0.066123834,0.051261772,0.039491908,0.045895308,0.026506895,0.066622102,0.046897385,0.081057729,0.091700426,0.05280791,0.070073214,0.047352026,0.041324524,0.046456057,0.058971835,0.059381449,0.051768717,0.026994176,0.045006477,0.042970731,0.067369441,0.033756589,0.043104092,0.035527915,0.043669081,0.057621828,0.066001436,0.03589927,0.032070326,0.050948244,0,0.03451003,0.034818051,0.044348362,0.049823141,0.095914628,0.097914384,0.097829099,0.127541761,0.052900475,0.064586561,0.101769923,0.109438544,0.08725612,0.048255189,0.091942598,0.081496954,0.051735443,0.071242655,0.069558986,0.102090801,0.075018954,0.063763167,0.066536806,0.04196002,0.034918909,0.054299983,0.05560199,0.055911719,0.062423257,0.075519743,0.032632405,0.075410005,0.06208656,0.097959584,0.108461776,0.073335197,0.068414934,0.103834636,0.065571813,0.081974331,0.093805664,0.051690699,0.065943967,0.078638104,0.06308108,0.102809173,0.049279487,0.06377436,0.046762473,0.055548203,0.039047073,0.035759789,0.061350171,0.056776499,0.03928451,0.037284963,0.051319594,0.028258293,0.028791487,0.036273807,0.035461259,0.035552429,0.033043172,0.031375314,0.02077342,0.055204851,0.033637968,0.060677912,0.041334411,0.034180897,0.032213051,0.044940355,0.079841685,0.053613724,0.051640263,0.053332919,0.044557702,0.054473559,0.044068086,0.043635256
0.048219526,0.045161572,0.044976617,0.068651059,0.049395475,0.039409798,0.043850137,0.036507396,0.054760109,0.045511754,0.086389425,0.098572956,0.062250975,0.07420851,0.042836898,0.05087116,0.052185294,0.051190547,0.056895371,0.056032462,0.036728941,0.050459584,0.045112856,0.07000215,0.037517266,0.037095595,0.046836749,0.057016227,0.05834321,0.07335134,0.034427961,0.047278307,0.052577239,0.03451003,0,0.0504675,0.057310229,0.029780316,0.099827853,0.098265054,0.096667288,0.116995697,0.044078277,0.049773725,0.089847677,0.101545041,0.086856054,0.037258955,0.095482202,0.084519659,0.050907144,0.060383229,0.061423897,0.103780923,0.067057565,0.068524899,0.076969811,0.054191784,0.0537245,0.070616002,0.063732772,0.055892958,0.063440483,0.094654644,0.036471855,0.080598655,0.075756698,0.123935011,0.127830695,0.082951425,0.072444259,0.110677186,0.06774386,0.083035562,0.101196242,0.060410808,0.075515344,0.066383839,0.078321898,0.115584551,0.065824743,0.074695762,0.050526081,0.056352072,0.045243221,0.044994999,0.069127391,0.071804279,0.039056794,0.043657093,0.054540633,0.023556765,0.030630383,0.035888087,0.030293367,0.023784761,0.037854803,0.024923767,0.025454773,0.049500243,0.035748761,0.054995375,0.027463008,0.041167047,0.033998098,0.039570202,0.077296663,0.040678374,0.04574528,0.053330746,0.035575893,0.044899445,0.047025518,0.043886226
0.094041824,0.068235516,0.087845719,0.104373747,0.076850974,0.059513494,0.04308811,0.036093129,0.107525468,0.085361446,0.121175249,0.147898286,0.099065338,0.106002916,0.081095095,0.068115527,0.085408891,0.099772472,0.110816796,0.060445153,0.055125539,0.078442084,0.067672322,0.113044372,0.053902814,0.063985251,0.058315544,0.068104068,0.092123845,0.107561054,0.02050236,0.060344259,0.085401191,0.034818051,0.0504675,0,0.0199134,0.077130727,0.156625453,0.152090925,0.152334677,0.184356271,0.095883763,0.102954363,0.161330384,0.169124919,0.139110824,0.088054314,0.146391949,0.133797772,0.09980033,0.120052368,0.12309922,0.163785373,0.128895327,0.118683248,0.11535648,0.084365989,0.072124793,0.088255744,0.106848565,0.100936935,0.115501815,0.093612857,0.046956088,0.119283234,0.093972777,0.131658615,0.158636745,0.119395689,0.10808969,0.148658493,0.102194769,0.119580944,0.122859678,0.072835244,0.104397105,0.116684591,0.071700273,0.138362086,0.074055978,0.090034953,0.086232158,0.090162439,0.052084457,0.06095996,0.082023722,0.081477572,0.048142177,0.044631615,0.047574655,0.050297079,0.056011125,0.066308766,0.051377306,0.061078371,0.043663988,0.046371295,0.040992449,0.102778152,0.07449081,0.113224863,0.073450659,0.076800967,0.060878511,0.086587659,0.132015699,0.063257603,0.086487698,0.087623626,0.060784796,0.092055278,0.070510859,0.069814516
0.085287915,0.071389432,0.101632398,0.123692426,0.078597672,0.064536635,0.044299966,0.047079027,0.114467326,0.092629886,0.127224604,0.156031294,0.106295771,0.115975554,0.092070313,0.079039586,0.099382543,0.10581774,0.112389342,0.071482065,0.061707433,0.086614453,0.083887561,0.133582663,0.070188555,0.072884484,0.063935792,0.0896707,0.110713518,0.12423982,0.031359159,0.072396325,0.082581013,0.044348362,0.057310229,0.0199134,0,0.076360595,0.172683404,0.158068146,0.162913978,0.20739828,0.109318731,0.113087929,0.176868065,0.177974419,0.15533706,0.099856051,0.159365625,0.140728623,0.111959673,0.126479154,0.128025277,0.176031136,0.140767134,0.125585985,0.122095383,0.092569918,0.086540684,0.106765555,0.119906348,0.111689832,0.125498173,0.11423421,0.062154648,0.142168871,0.106133054,0.159490277,0.179698828,0.132352888,0.113089641,0.145905099,0.109612329,0.125580072,0.123760045,0.076838091,0.108279319,0.117175965,0.086786613,0.143971925,0.083546218,0.0912936,0.090897482,0.100788062,0.059575255,0.076763433,0.09547345,0.096473448,0.057075564,0.057004651,0.06049717,0.057844784,0.066696302,0.074941516,0.057531311,0.064000235,0.048534073,0.04980185,0.046458295,0.115046652,0.079914994,0.112928136,0.077952405,0.077132164,0.064522488,0.101757906,0.150622497,0.059336227,0.086963181,0.099921355,0.059529259,0.092474179,0.085860994,0.083900777
0.059006067,0.06700541,0.043660627,0.080743765,0.062406728,0.046339642,0.075883142,0.062641027,0.04759933,0.04701379,0.081097584,0.082812865,0.056186395,0.068192616,0.039211741,0.05407361,0.058864864,0.063353671,0.066440913,0.070439675,0.054819229,0.067466462,0.045184367,0.070012174,0.041809525,0.029206205,0.0355817,0.061927083,0.049362309,0.055489632,0.051497822,0.049702129,0.048921629,0.049823141,0.029780316,0.077130727,0.076360595,0,0.086139488,0.08630258,0.088137283,0.104797205,0.044348208,0.042780866,0.077984151,0.084029435,0.07370184,0.041749357,0.091152607,0.08514518,0.053638013,0.055622912,0.056474234,0.089273035,0.055753925,0.065752099,0.079731691,0.064668668,0.069619224,0.07262779,0.065665078,0.059130786,0.064539852,0.094564251,0.048711101,0.080630481,0.070483069,0.130223533,0.116632393,0.071924968,0.056804327,0.089454222,0.059653303,0.068629117,0.085846373,0.063565047,0.063991074,0.050851005,0.077906115,0.111985364,0.068279623,0.069096964,0.048288777,0.058796154,0.063061237,0.059746562,0.068084917,0.077737348,0.049389371,0.060881019,0.073385601,0.033585987,0.039912182,0.03930205,0.04886815,0.025013772,0.041422545,0.040752689,0.049205126,0.052164683,0.037890314,0.054933608,0.033420569,0.041629943,0.043093949,0.051197872,0.066906677,0.053488243,0.057633705,0.062993634,0.047430637,0.053092157,0.050982774,0.046509903
0.11002283,0.129977656,0.060614619,0.04625594,0.097940024,0.096842837,0.170827769,0.11796329,0.046676387,0.054884609,0.068754695,0.058836852,0.050267308,0.060753529,0.057804424,0.055132258,0.03989618,0.061558299,0.064088885,0.1129581,0.08698857,0.073419069,0.069214994,0.026630249,0.071123651,0.071938531,0.079358062,0.067564104,0.050341327,0.037599219,0.142428529,0.074348186,0.070678382,0.095914628,0.099827853,0.156625453,0.172683404,0.086139488,0,0.036850422,0.035648034,0.031467563,0.033217805,0.059973086,0.01915735,0.019401917,0.022534081,0.046872638,0.037131345,0.055458343,0.030058227,0.036116306,0.033163898,0.027294052,0.025856808,0.03562914,0.05769682,0.056769202,0.053860501,0.043509684,0.024752058,0.048458701,0.035192184,0.066747245,0.070877968,0.037222375,0.053640869,0.06756902,0.045305804,0.047683019,0.071000505,0.082033169,0.069451408,0.059618897,0.094619915,0.091448901,0.071716487,0.066076068,0.086981564,0.079400524,0.075078375,0.076425802,0.056696917,0.042289686,0.105225595,0.066200757,0.083198142,0.072733426,0.108610155,0.119408252,0.14562782,0.084091836,0.06788715,0.062425835,0.094917356,0.088219935,0.098080985,0.107439768,0.095627147,0.038711408,0.05953587,0.046660584,0.06187725,0.067000795,0.07595576,0.048788933,0.025855923,0.115399015,0.070024929,0.060328704,0.105386917,0.062757609,0.058680172,0.067380812
0.10288978,0.138723135,0.080564757,0.070493937,0.105868763,0.101803283,0.169422031,0.115953465,0.044832245,0.047324393,0.050333731,0.050448762,0.047186918,0.05252722,0.055491592,0.051380183,0.049606699,0.068532125,0.054461849,0.130772076,0.094295869,0.077720925,0.078119167,0.046330449,0.08465241,0.074597967,0.080208391,0.081915726,0.070107068,0.051868596,0.137688877,0.074454158,0.055880272,0.097914384,0.098265054,0.152090925,0.158068146,0.08630258,0.036850422,0,0.01655588,0.043089769,0.051481269,0.076637841,0.033565942,0.029765136,0.027885313,0.048200188,0.025950828,0.061084986,0.033230046,0.049624669,0.043421876,0.034194926,0.038064423,0.042410413,0.06312027,0.065111036,0.049637153,0.04397976,0.039921596,0.070814338,0.056928998,0.055342247,0.067866871,0.055194255,0.044081675,0.060400303,0.043060668,0.040538267,0.057810058,0.063055557,0.06522727,0.041040763,0.066742569,0.072511563,0.056067502,0.056368379,0.081822123,0.050855783,0.070756108,0.040918471,0.040160841,0.038313442,0.104096751,0.06463198,0.068142703,0.063978869,0.109931901,0.131854944,0.15456474,0.092920925,0.073483207,0.076023838,0.101250826,0.085238478,0.097841385,0.112346264,0.096557236,0.060532789,0.063965909,0.05938706,0.068293182,0.070679276,0.078660025,0.067066146,0.033369669,0.120136638,0.074755393,0.066436874,0.115282987,0.066994356,0.071866921,0.079393496
0.11825809,0.136883637,0.075578969,0.068234699,0.111360254,0.105633223,0.16889634,0.116674358,0.051130646,0.053338945,0.050286627,0.051904852,0.053066345,0.052105438,0.055154934,0.056154247,0.050463849,0.07241558,0.064225747,0.124399682,0.095472769,0.084508819,0.079614145,0.047573163,0.081091973,0.076608901,0.08428011,0.080012262,0.067748202,0.053650884,0.138567887,0.071684864,0.06656426,0.097829099,0.096667288,0.152334677,0.162913978,0.088137283,0.035648034,0.01655588,0,0.02743116,0.046891238,0.068293633,0.031438329,0.02785643,0.020857876,0.051977053,0.034491819,0.076436713,0.027759012,0.054729037,0.05137404,0.034318762,0.031520475,0.054283005,0.069691354,0.074662322,0.058465572,0.049292797,0.044448048,0.069891531,0.064288919,0.0460169,0.059704268,0.047189115,0.042814748,0.050876126,0.043138893,0.044367657,0.057319507,0.068441694,0.067501728,0.043215188,0.06729917,0.068294877,0.06065176,0.059975561,0.078980391,0.056188854,0.075652031,0.051665509,0.051679742,0.034843146,0.110076999,0.066369426,0.075662404,0.063853895,0.106937129,0.120655662,0.144501714,0.085967107,0.07289445,0.080188349,0.103055679,0.083607058,0.10060771,0.107866813,0.096188221,0.055013977,0.06092905,0.066773611,0.069334723,0.079817367,0.087482395,0.065414496,0.027169572,0.122022952,0.081852654,0.058843335,0.109673093,0.067348005,0.064243139,0.074535352
0.154817103,0.159841994,0.082663542,0.072596523,0.14094866,0.129851512,0.204039965,0.14746431,0.057653555,0.073370411,0.08314023,0.077306701,0.082124543,0.070355916,0.072543506,0.078729182,0.060764788,0.095740043,0.099332873,0.13970733,0.121608307,0.101830344,0.084917889,0.04547176,0.095082021,0.085204302,0.099886434,0.084476448,0.061056249,0.050397123,0.165624419,0.09924778,0.106517225,0.127541761,0.116995697,0.184356271,0.20739828,0.104797205,0.031467563,0.043089769,0.02743116,0,0.047538636,0.061565665,0.02727654,0.029401296,0.02636973,0.06540091,0.058007559,0.096169511,0.036759658,0.061507377,0.056942202,0.044132746,0.033018237,0.074160141,0.093399028,0.097551508,0.085482316,0.061020767,0.049234211,0.075506587,0.071468765,0.070253452,0.08301669,0.052832128,0.072503684,0.066710058,0.054787271,0.069079742,0.083239321,0.11009006,0.093917533,0.072718882,0.108720225,0.108308103,0.10008439,0.087406234,0.097910751,0.107984524,0.107343443,0.094152207,0.08442926,0.04998964,0.143136346,0.08710952,0.110352008,0.096638639,0.122907608,0.137063029,0.162327308,0.100664795,0.087963188,0.091876624,0.126217163,0.10535314,0.119711134,0.129518466,0.127686616,0.058832754,0.079233516,0.082381199,0.086587419,0.108291282,0.115039279,0.074858333,0.031767743,0.145693911,0.104342368,0.076891173,0.128160034,0.088159677,0.072516699,0.081723089
0.069892472,0.079841016,0.039166014,0.040392348,0.065487468,0.05491105,0.095908316,0.06264074,0.022799602,0.032342567,0.068529693,0.072116285,0.046184126,0.057984237,0.034598801,0.038481409,0.024014715,0.041349688,0.048077836,0.069117985,0.048102159,0.045606036,0.042568599,0.034255337,0.039387124,0.039364108,0.053221884,0.050809561,0.034576784,0.039809475,0.08086237,0.051052239,0.053591366,0.052900475,0.044078277,0.095883763,0.109318731,0.044348208,0.033217805,0.051481269,0.046891238,0.047538636,0,0.02634115,0.026845272,0.036182263,0.03494337,0.023981997,0.055009199,0.060946679,0.020671236,0.031456735,0.029540242,0.049409868,0.0217658,0.040932439,0.055002401,0.046700485,0.043385818,0.042839358,0.02453249,0.034843827,0.032461791,0.073483007,0.039718788,0.044186569,0.054922688,0.086386272,0.084363441,0.056540957,0.064104496,0.090312558,0.059947237,0.060745542,0.091307594,0.06931756,0.068364346,0.05026929,0.068281405,0.094792201,0.058452308,0.069361932,0.042081516,0.030355555,0.065667001,0.043156548,0.069087205,0.06557461,0.060810192,0.068500341,0.085934422,0.032337835,0.029318359,0.033619124,0.051112481,0.037881264,0.054177404,0.045669319,0.045361849,0.024674639,0.031324237,0.031902937,0.029183066,0.044766736,0.040601292,0.023153909,0.032568216,0.058771984,0.039204193,0.041941103,0.04901676,0.03268072,0.031192393,0.032627919
0.094502546,0.093579593,0.057249339,0.075890232,0.104686934,0.071411772,0.102845042,0.071184505,0.035877826,0.044115867,0.08315969,0.088144103,0.068326085,0.062376646,0.049254296,0.057510512,0.050568228,0.085345014,0.087748955,0.088957542,0.070604729,0.07374027,0.041148724,0.051589931,0.056140963,0.026432951,0.045078764,0.052045522,0.032312306,0.043911601,0.081688714,0.06783832,0.079400456,0.064586561,0.049773725,0.102954363,0.113087929,0.042780866,0.059973086,0.076637841,0.068293633,0.061565665,0.02634115,0,0.047698252,0.055079822,0.059017404,0.051514451,0.0848803,0.093376037,0.037060067,0.056744447,0.048070501,0.081540863,0.044396911,0.076876259,0.090340859,0.076985199,0.072170824,0.055980425,0.048888597,0.061373876,0.066644452,0.093102019,0.057270746,0.072477403,0.080299946,0.1061821,0.104811091,0.08623097,0.081186391,0.120121631,0.087676958,0.095433802,0.108868483,0.094914395,0.098254264,0.082416331,0.088188633,0.12683034,0.093277439,0.096593363,0.071901077,0.062850986,0.100621438,0.067792917,0.097286963,0.091802292,0.045447939,0.060319411,0.078266353,0.035489636,0.033814508,0.052388849,0.073093854,0.034389416,0.041947287,0.048305474,0.067031496,0.042982836,0.04644112,0.062087919,0.05353302,0.068443004,0.065397614,0.05172471,0.056730705,0.07440643,0.07302016,0.061954736,0.056923137,0.062784934,0.038180056,0.039450915
0.109325496,0.134831546,0.065677857,0.055084102,0.10778552,0.100676419,0.171119561,0.117380605,0.031194514,0.045802314,0.060185091,0.059466805,0.05341412,0.059568136,0.054463842,0.058173209,0.042807811,0.059119862,0.060557132,0.119254339,0.091865198,0.080746204,0.071701565,0.032429873,0.074424985,0.068794134,0.081658607,0.074378185,0.049331925,0.041586347,0.143888078,0.079554974,0.073033438,0.101769923,0.089847677,0.161330384,0.176868065,0.077984151,0.01915735,0.033565942,0.031438329,0.02727654,0.026845272,0.047698252,0,0.015125644,0.022465689,0.04360764,0.038332173,0.065816864,0.025008849,0.035122076,0.028795293,0.029246318,0.019784532,0.041610318,0.066654035,0.068469741,0.061997332,0.052032523,0.030279103,0.053131369,0.043944934,0.081577929,0.069531283,0.039104423,0.056057568,0.081900157,0.06528276,0.056647477,0.072679251,0.083430974,0.07503578,0.064930399,0.096520428,0.099968427,0.075858583,0.057156495,0.09688787,0.089342317,0.084899865,0.079999795,0.056223739,0.043361505,0.111568609,0.071217642,0.095292186,0.08575209,0.106687761,0.126408427,0.149197902,0.077324281,0.060948807,0.066396856,0.096251653,0.074945794,0.099760302,0.101785245,0.093922635,0.036778725,0.057700825,0.044860792,0.057660341,0.072095883,0.07755744,0.044459324,0.023500702,0.11226893,0.069333036,0.059127907,0.099081161,0.059048231,0.058993624,0.0643731
0.115303525,0.137190942,0.074932231,0.060479908,0.112960073,0.104051751,0.178179677,0.129068357,0.045968475,0.055341788,0.066992436,0.057994897,0.060451004,0.067833998,0.0666074,0.065719544,0.047105518,0.07590537,0.069351611,0.122460374,0.096630027,0.084342819,0.079706938,0.034351399,0.081447076,0.074156622,0.085658201,0.084356977,0.060610733,0.04847381,0.150221923,0.081977505,0.07095004,0.109438544,0.101545041,0.169124919,0.177974419,0.084029435,0.019401917,0.029765136,0.02785643,0.029401296,0.036182263,0.055079822,0.015125644,0,0.024257618,0.051516543,0.042505389,0.071980202,0.03411495,0.044361783,0.034715462,0.033378979,0.029135557,0.052792136,0.071215548,0.075293521,0.06626098,0.052913666,0.037068804,0.062220856,0.05527004,0.072634558,0.077265726,0.055915105,0.059697939,0.072529391,0.054601937,0.053562919,0.072654634,0.079354829,0.069025608,0.058798725,0.090288157,0.095856812,0.079729583,0.061777741,0.090030129,0.082014863,0.082909564,0.076202581,0.05982805,0.047414952,0.115890792,0.074492754,0.087567668,0.078259388,0.115444941,0.135865456,0.156010956,0.084611625,0.072154151,0.073647908,0.103528687,0.083930489,0.100133965,0.107963574,0.10504189,0.048746177,0.067300287,0.053447674,0.066531745,0.081555332,0.085002215,0.064017329,0.03174165,0.113428591,0.076100157,0.066272903,0.104074626,0.065112781,0.061150031,0.071251434
0.1052584,0.12378366,0.055739823,0.046468092,0.094058025,0.08724537,0.162874025,0.112507376,0.043066552,0.051475691,0.046972406,0.042778548,0.038100339,0.048018327,0.046029451,0.046366168,0.035321506,0.05496581,0.056852086,0.105650625,0.078297791,0.070075207,0.07015413,0.031809311,0.061910284,0.063554839,0.070755147,0.067421454,0.049296044,0.034016039,0.124124871,0.058052598,0.055972058,0.08725612,0.086856054,0.139110824,0.15533706,0.07370184,0.022534081,0.027885313,0.020857876,0.02636973,0.03494337,0.059017404,0.022465689,0.024257618,0,0.036731061,0.026705736,0.053210359,0.019914191,0.033960668,0.033912946,0.013350399,0.015600131,0.036470884,0.049022495,0.055985491,0.051975942,0.043848397,0.030390444,0.046606839,0.044035859,0.055553437,0.054305473,0.024997709,0.03056153,0.061469718,0.040678209,0.033546916,0.047213873,0.057805155,0.052426713,0.037433957,0.067060073,0.067392485,0.049841847,0.046687032,0.066756682,0.065158661,0.05666805,0.052643424,0.039560594,0.028268426,0.091263673,0.049201825,0.063555018,0.055217564,0.097765689,0.108295416,0.132818654,0.072556594,0.061387209,0.061171947,0.088294952,0.074074497,0.088091142,0.096531659,0.08560739,0.034694466,0.048924542,0.04722957,0.053374611,0.062710823,0.072125926,0.04837229,0.018080797,0.111215317,0.062008111,0.04084009,0.099220024,0.052002959,0.051494657,0.057428453
0.046867162,0.059874629,0.030011203,0.031415341,0.042801588,0.041348219,0.095589434,0.065637639,0.035358926,0.041105255,0.059677352,0.059244047,0.032896749,0.059249611,0.036124092,0.037635462,0.018739066,0.030471664,0.02770239,0.053813363,0.034400498,0.025698302,0.058890064,0.046592788,0.035157018,0.049712354,0.058728263,0.060636514,0.04982704,0.046299139,0.072705831,0.049602632,0.032614366,0.048255189,0.037258955,0.088054314,0.099856051,0.041749357,0.046872638,0.048200188,0.051977053,0.06540091,0.023981997,0.051514451,0.04360764,0.051516543,0.036731061,0,0.039171689,0.036914006,0.022846715,0.019544234,0.024211441,0.043287696,0.027771729,0.030447836,0.031231979,0.030111843,0.033314468,0.052483155,0.030492416,0.023061419,0.026101859,0.07174298,0.039270979,0.040761547,0.040854645,0.08870544,0.075680669,0.038546583,0.038949605,0.058588573,0.0356581,0.039214593,0.070705195,0.050497005,0.045662816,0.036172179,0.051821944,0.066209936,0.034112396,0.044700953,0.025310271,0.026214478,0.03867602,0.028337854,0.039722832,0.040014807,0.07178188,0.07489226,0.095497188,0.036474932,0.042645642,0.027147708,0.036514436,0.046581309,0.05798204,0.050839452,0.045699343,0.027485697,0.028913419,0.027785147,0.019638177,0.035854775,0.033868505,0.031668717,0.029925708,0.050033073,0.029430049,0.026767284,0.051278892,0.026378671,0.045449195,0.040549013
