1dz9_orig,1jfb_orig,1nr6_orig,1po5_orig,1tqn_orig,1ued_orig,1z8o_orig,2ciw_orig,2d09_orig,2hi4_orig,2nnj_orig,2q9f_orig,2rfb_1_10,2rfb_1_3,2rfb_1_4,2rfb_1_5,2rfb_1_6,2rfb_1_7,2rfb_1_8,2rfb_1_9,2rfb_2_10,2rfb_2_3,2rfb_2_4,2rfb_2_5,2rfb_2_6,2rfb_2_7,2rfb_2_8,2rfb_2_9,2rfb_3_10,2rfb_3_3,2rfb_3_4,2rfb_3_5,2rfb_3_6,2rfb_3_9,2rfb_orig,2ve3_orig,2w0b_orig,2wm4_orig,2x5l_orig,2xkr_orig,2z3t_orig,2zqx_orig,3aba_orig,3abb_orig,3b4x_orig,3c6g_orig,3cv8_orig,3k9v_orig,3mgx_orig,3mzs_orig,3nc3_orig,3pm0_orig,3r9b_orig,3rwl_orig,3s79_1_10,3s79_1_3,3s79_1_4,3s79_1_5,3s79_1_6,3s79_1_7,3s79_1_8,3s79_1_9,3s79_2_10,3s79_2_3,3s79_2_4,3s79_2_5,3s79_2_6,3s79_2_7,3s79_2_8,3s79_2_9,3s79_3_10,3s79_3_3,3s79_3_4,3s79_3_5,3s79_3_6,3s79_3_7,3s79_3_8,3s79_3_9,3s79_orig,3swz_orig,3t3z_orig,3tbg_orig,3vm4_orig,3vrm_orig,3wsp_orig,3zkp_orig,4c28_orig,4e2p_1_10,4e2p_1_11,4e2p_1_3,4e2p_1_4,4e2p_1_5,4e2p_1_6,4e2p_1_7,4e2p_1_8,4e2p_1_9,4e2p_3_10,4e2p_3_3,4e2p_3_4,4e2p_3_5,4e2p_3_6,4e2p_3_7,4e2p_3_8,4e2p_3_9,4e2p_orig,4eji_orig,4ep6_orig,4g3j_orig,4ggv_orig,4i8v_orig,4i91_orig,4l0f_orig,4l6g_orig,4lxj_orig,4mm0_orig,4nz2_orig,4tt5_orig,4tvf_orig,4ubs_1_10,4ubs_1_11,4ubs_1_4,4ubs_1_5,4ubs_1_6,4ubs_1_7,4ubs_1_8,4ubs_1_9,4ubs_2_11,4ubs_2_12,4ubs_2_3,4ubs_2_4,4ubs_2_5,4ubs_2_6,4ubs_2_7,4ubs_2_8,4ubs_2_9,4ubs_3_10,4ubs_3_3,4ubs_3_4,4ubs_3_5,4ubs_3_6,4ubs_3_7,4ubs_3_8,4ubs_3_9,4ubs_orig,4yt3_orig,4yzr_orig,5dqn_orig,5foi_orig,5hdi_orig,5hiw_orig,5jlc_orig,5l1s_orig,5l92_orig,5o4k_orig,5tz1_orig,5ylw_orig,6a17_1_10,6a17_1_11,6a17_1_12,6a17_1_3,6a17_1_4,6a17_1_5,6a17_1_6,6a17_1_7,6a17_1_8,6a17_1_9,6a17_2_10,6a17_2_3,6a17_2_4,6a17_2_5,6a17_2_6,6a17_2_7,6a17_2_8,6a17_2_9,6a17_3_10,6a17_3_3,6a17_3_4,6a17_3_5,6a17_3_6,6a17_3_7,6a17_3_8,6a17_3_9,6a17_orig,6b11_orig,6cr2_orig,6fyj_orig,6g5o_orig,6gk5_orig,6j95_orig,6l8h_orig,6mcw_orig,6mjm_orig,6u30_orig
0.036614366,0.069956845,0.05922097,0.061403146,0.067387206,0.100491453,0.042635548,0.069212501,0.046322384,0.042716108,0.07666282,0.075626358,0.070938321,0.076571627,0.04771613,0.067769678,0.07144935,0.057281629,0.072563399,0.041726038,0.041195384,0.029377721,0.052478442,0.070505028,0.040345875,0.048108097,0.033758392,0.035992579,0.043844142,0.053056905,0.054103206,0.073068772,0.044951926,0.058869807,0.116017614,0.033605492,0.048077118,0.040345625,0.047236996,0.103264998,0.09217991,0.048861686,0.05883753,0.055794529,0.046842312,0.073172769,0.042244854,0.077063799,0.120658807,0.095435482,0.045199571,0.08120837,0.044652247,0.058685586,0.02954776,0.045639772,0.037548276,0.029330832,0.025276803,0.033699453,0.037147393,0.043202827,0.060032337,0.034863512,0.048743837,0.02817481,0.036259036,0.067082411,0.073842008,0.042181989,0.069634162,0.067336419,0.069426663,0.091124771,0.040135995,0.041621559,0.062152183,0.075367615,0.132747755,0.044158082,0.076308874,0.081382603,0.026634051,0.022714487,0.056449638,0.047683232,0.053024651,0.061850827,0.045098635,0.070902703,0.077870187,0.032532071,0.053463078,0.049320111,0.077045828,0.049409376,0.04792434,0.070325819,0.046499209,0.038459103,0.042334194,0.042183559,0.053690238,0.053378302,0.093514219,0.08257718,0.091464568,0.065997234,0.029145291,0.05499119,0.054104435,0.099070845,0,0.073771022,0.033401503,0.067913085,0.088396171,0.044453049,0.070622992,0.032147163,0.056694886,0.051235292,0.088928072,0.08903558,0.062880818,0.060447664,0.093516446,0.070909193,0.079178298,0.084736805,0.060201967,0.057226753,0.063161748,0.078982345,0.099610675,0.061786906,0.060316573,0.042962694,0.044874978,0.063353842,0.040282303,0.077222933,0.070836896,0.063537909,0.071648256,0.042230982,0.047380129,0.057344047,0.076574141,0.103629356,0.090567842,0.082214799,0.04884578,0.028343312,0.094910333,0.089724766,0.034486124,0.045245495,0.064811339,0.031583344,0.021900782,0.039421589,0.048396322,0.02634547,0.033538283,0.04021475,0.02821147,0.03973037,0.022168537,0.048030256,0.03677182,0.03126066,0.038250961,0.03547417,0.055315173,0.067099321,0.054330126,0.047293578,0.052993343,0.051391522,0.040802781,0.038471521,0.063565279,0.068370004,0.092431295,0.029357541,0.107061423,0.031655073,0.06067673,0.048000455,0.073417584,0.050433508,0.030994764
0.065125897,0.07920851,0.024752371,0.041935098,0.021235042,0.042392525,0.050660289,0.040464814,0.04468831,0.051206431,0.030729361,0.050791799,0.085483683,0.111685137,0.065319877,0.040250408,0.076243535,0.09341512,0.149416113,0.110838201,0.066905849,0.064229904,0.069936975,0.061871362,0.042939776,0.080448847,0.06489951,0.063946661,0.038318024,0.041976665,0.037423022,0.108025603,0.072573364,0.055631285,0.043222786,0.049715279,0.038109447,0.03975405,0.034166015,0.037674767,0.044797396,0.063684904,0.044569266,0.021637723,0.04400044,0.020217256,0.05112642,0.049031742,0.054518344,0.066846651,0.05579913,0.039839371,0.040435407,0.021868396,0.09320658,0.056552957,0.07488561,0.098347226,0.104749947,0.093303655,0.08501135,0.072769914,0.134047382,0.069293562,0.052519284,0.084319242,0.088193796,0.145943142,0.159386816,0.096121726,0.04884599,0.041386857,0.044618097,0.071310241,0.054495862,0.096135085,0.048872136,0.054492901,0.056857674,0.035006273,0.055391393,0.02087563,0.065767362,0.0393084,0.066268047,0.065550849,0.047101761,0.038625882,0.037557153,0.022078839,0.033137176,0.040426935,0.041775019,0.044457475,0.028556529,0.045752501,0.027515759,0.030332144,0.038262928,0.040384578,0.067175668,0.04273996,0.048861833,0.038413191,0.026948636,0.040303434,0.068721924,0.064038525,0.071680438,0.025542772,0.035097341,0.039638091,0.073771022,0,0.053729809,0.023856865,0.033098736,0.037681397,0.085488872,0.07758757,0.043905358,0.049681706,0.083514056,0.067774269,0.044522147,0.067177267,0.068949917,0.06204761,0.054542091,0.093775718,0.081476502,0.057733774,0.060839588,0.092113602,0.060622315,0.05504243,0.059900571,0.038411919,0.049278547,0.076684225,0.05301685,0.065533994,0.056390045,0.048896871,0.011980044,0.02688655,0.02823736,0.05037485,0.042191557,0.030802432,0.017039264,0.039392179,0.035344203,0.057303326,0.037331632,0.023344417,0.118178564,0.122702161,0.143682399,0.086537105,0.074790501,0.069899355,0.084286116,0.088803361,0.10573456,0.09826251,0.079279646,0.046920655,0.058725654,0.04128738,0.057893869,0.057455056,0.071535717,0.052612978,0.033506293,0.108720907,0.046517923,0.046787118,0.104028845,0.045941807,0.074961014,0.073543804,0.07640738,0.048939966,0.024097883,0.044660376,0.035325986,0.048899705,0.029530865,0.021382078,0.078637502,0.019554435,0.044500312
0.021033291,0.079573867,0.044374043,0.038934817,0.058769735,0.08551696,0.029873746,0.049708784,0.04017925,0.03714228,0.060831305,0.048369974,0.06009398,0.074723221,0.030837245,0.045284939,0.062996303,0.047596202,0.103153148,0.069843505,0.029857832,0.036926357,0.05303223,0.051321845,0.033484326,0.050618346,0.030850074,0.039636276,0.03212537,0.041452845,0.048119697,0.068611836,0.044034967,0.049637978,0.10127358,0.027373877,0.028405015,0.037340266,0.038391506,0.097730156,0.071640665,0.063437158,0.037877633,0.046666699,0.027264439,0.049638574,0.033283277,0.070243234,0.094675198,0.067555211,0.03570367,0.058098737,0.030678635,0.047417938,0.052799567,0.042681997,0.035812664,0.036211438,0.043588399,0.055467582,0.037744458,0.032959427,0.072940671,0.04279043,0.042888927,0.047568835,0.0398232,0.091258931,0.101853873,0.033115333,0.049624329,0.057224488,0.054173434,0.062850105,0.026567516,0.038070303,0.040941299,0.05272545,0.116084429,0.029543178,0.049372333,0.059785836,0.0376283,0.025987973,0.028841933,0.025517411,0.033243274,0.0342874,0.0206971,0.050757503,0.053182635,0.022506223,0.030228218,0.030286854,0.045820808,0.023492337,0.041000562,0.044732485,0.044916481,0.050255414,0.055582564,0.03630779,0.03339314,0.039149744,0.059681207,0.056370375,0.07209241,0.039818743,0.021229012,0.039392556,0.041637456,0.082291345,0.033401503,0.053729809,0,0.055495315,0.064401545,0.025660427,0.080112199,0.039673644,0.036002524,0.036854336,0.097318935,0.077880522,0.042289721,0.032450933,0.064799454,0.041584118,0.05357294,0.070519055,0.057232325,0.048468483,0.037824339,0.061391107,0.087579316,0.048508123,0.05754558,0.034175088,0.034010591,0.055541312,0.037501009,0.062354541,0.056876754,0.047245405,0.047673095,0.024501937,0.031872565,0.039858293,0.059415777,0.082481031,0.061763303,0.05428276,0.032986973,0.025941688,0.065263602,0.067678434,0.06436264,0.06996817,0.092028114,0.029890795,0.034630048,0.031215614,0.04889343,0.03611402,0.052271832,0.050489468,0.048910532,0.022389457,0.025711822,0.033096557,0.023822329,0.03684482,0.040374961,0.032537072,0.035268651,0.064378983,0.038580572,0.030411234,0.05514795,0.034000767,0.040365076,0.038185035,0.047471407,0.048440359,0.067145727,0.022194645,0.092763387,0.021438002,0.042169657,0.034233265,0.062754891,0.040148729,0.020137006
0.069237657,0.067353083,0.01701414,0.054596961,0.018997275,0.036031017,0.051814613,0.055756386,0.05724853,0.064030543,0.01898344,0.068161306,0.09800369,0.120227148,0.073693487,0.054106699,0.096295358,0.097214051,0.152531813,0.110311939,0.06424344,0.062116142,0.060723282,0.056156026,0.049111436,0.076508591,0.07031562,0.065490679,0.046581438,0.061413255,0.047653119,0.111620001,0.07898148,0.066921098,0.03865979,0.057552651,0.050993134,0.037756595,0.024698423,0.035833146,0.046479125,0.055365103,0.05712742,0.018078493,0.053072714,0.032405099,0.054732275,0.050376717,0.046924829,0.08195982,0.065556444,0.042810516,0.050905105,0.016715565,0.091077099,0.059611749,0.080041551,0.091886647,0.100060164,0.090964381,0.078131105,0.072890503,0.136624752,0.078063101,0.057937149,0.089325285,0.088812562,0.147566908,0.160551002,0.099296311,0.0577976,0.041482764,0.038720083,0.068933316,0.055742807,0.082987305,0.046166246,0.051317861,0.057389848,0.048324927,0.071841589,0.017303218,0.056633877,0.043149229,0.07207637,0.069719052,0.056567098,0.042651055,0.04359142,0.028586374,0.058531712,0.038733029,0.051361665,0.048679943,0.042500064,0.047377478,0.046851952,0.052759828,0.058975587,0.051514745,0.069165046,0.0495074,0.060995775,0.056047102,0.043072768,0.06186383,0.058834583,0.075178688,0.073103865,0.038753862,0.051056078,0.03151431,0.067913085,0.023856865,0.055495315,0,0.047651946,0.026816671,0.081509321,0.075609939,0.053594426,0.05327814,0.077796172,0.068770776,0.053861653,0.069092079,0.06521727,0.070200469,0.065842525,0.087847867,0.088204444,0.06658912,0.067790107,0.092656094,0.052274161,0.068730519,0.062179312,0.049125832,0.050664293,0.08761285,0.057554648,0.070273891,0.052859365,0.057591923,0.028965263,0.036893191,0.017245295,0.060879378,0.022617435,0.02541122,0.044169202,0.053901077,0.050865685,0.06649287,0.056025413,0.035993674,0.114338668,0.122618043,0.145241705,0.082347098,0.071918349,0.074799795,0.089067638,0.090545389,0.100549424,0.09640912,0.086854167,0.050250604,0.058658167,0.054872634,0.061468304,0.073138056,0.07777937,0.059612338,0.034327505,0.10976034,0.063233021,0.049861601,0.102674532,0.059052253,0.075216696,0.075470712,0.091403205,0.057689615,0.041402043,0.044147484,0.040121393,0.056788422,0.030635252,0.03018662,0.092425653,0.018829503,0.055133933
0.079694323,0.067269433,0.041928236,0.058470475,0.033819619,0.067864615,0.037178409,0.064943171,0.041778831,0.088242834,0.04639763,0.074096927,0.118451397,0.163486339,0.095235917,0.07029026,0.115347101,0.125978399,0.197912271,0.145234156,0.058627962,0.069226534,0.073973584,0.068723021,0.053620237,0.082137615,0.073565891,0.079255651,0.059005838,0.057718619,0.062198283,0.153717465,0.114710567,0.097082502,0.054892819,0.06703742,0.054017368,0.058447919,0.069919095,0.053187208,0.021589797,0.061514031,0.047491155,0.043953224,0.056066577,0.031419,0.048027193,0.047001729,0.077065106,0.033783166,0.096970741,0.047449932,0.043768867,0.052142478,0.104151584,0.061293608,0.103791397,0.10862572,0.117146783,0.113287974,0.089649247,0.073489266,0.172568819,0.089203936,0.067626764,0.123466846,0.118821625,0.188021473,0.196971025,0.106610672,0.040425137,0.035189746,0.041467701,0.058791932,0.057942578,0.096344665,0.033310571,0.040113979,0.041126212,0.047870357,0.06304071,0.04063889,0.067379239,0.047891058,0.096062636,0.100439623,0.076667844,0.036675028,0.060567485,0.030802345,0.057729334,0.049173469,0.05466076,0.051900044,0.027203282,0.041190832,0.03908502,0.058820593,0.073561382,0.068400507,0.079094283,0.051579243,0.076065186,0.05676199,0.057153114,0.046671536,0.033867028,0.092916583,0.084992276,0.040915371,0.05108233,0.043835805,0.088396171,0.033098736,0.064401545,0.047651946,0,0.063123345,0.102523897,0.099839212,0.050917803,0.057040157,0.091545953,0.077301951,0.05649275,0.083971807,0.076563982,0.082850923,0.066620784,0.103752106,0.106610883,0.07239716,0.059806995,0.121777091,0.072931736,0.086884683,0.080764119,0.052976973,0.058823232,0.122372292,0.086324139,0.103572629,0.096331011,0.048964231,0.04063641,0.03278879,0.048902066,0.068145083,0.052579387,0.040334099,0.027689077,0.022445051,0.045363736,0.077436767,0.025602583,0.02526216,0.144060762,0.159856721,0.182154749,0.112768697,0.090755299,0.091622261,0.118858128,0.101938866,0.133418145,0.130413244,0.111382675,0.061691961,0.078315822,0.052656519,0.078407193,0.081624657,0.097033636,0.06479885,0.041001665,0.143719524,0.075043713,0.079863112,0.13655238,0.069060522,0.089317816,0.091296495,0.107641063,0.052016483,0.034693166,0.051029872,0.051654301,0.068637755,0.03083815,0.052650218,0.136020334,0.031057247,0.060294506
0.041201402,0.072225426,0.023362643,0.039139731,0.035707978,0.06119938,0.038966444,0.039908419,0.05691203,0.044357897,0.035142777,0.052747503,0.078936439,0.092013361,0.041545179,0.045512286,0.07823294,0.067724378,0.12424119,0.086767769,0.048095632,0.05275628,0.055207885,0.051355506,0.040462226,0.061176074,0.049530728,0.049236257,0.032131501,0.05214917,0.043919754,0.079828833,0.053187985,0.049760146,0.068681776,0.034510225,0.036803179,0.027713356,0.018916563,0.069451188,0.064801946,0.058901972,0.039954063,0.025493788,0.036294248,0.034780548,0.039020953,0.054212027,0.060117835,0.083408749,0.042287731,0.041356221,0.036836675,0.027171442,0.069933621,0.048808062,0.050821703,0.059374933,0.06670851,0.060372123,0.048879925,0.044150952,0.103605035,0.062457793,0.055834273,0.059220411,0.064695852,0.116848648,0.132538861,0.06809529,0.046345776,0.051869409,0.043108043,0.057229696,0.037329146,0.054489401,0.040955048,0.050930302,0.092589823,0.036691979,0.05759009,0.030577461,0.040159147,0.027963983,0.041149761,0.037873783,0.034371226,0.032823801,0.026925801,0.038850882,0.053778373,0.023496946,0.035968295,0.035886508,0.041940999,0.03112246,0.041259664,0.042491051,0.046250537,0.047743385,0.05783276,0.033858962,0.035202283,0.039698038,0.044815861,0.060436379,0.069828983,0.047070782,0.043598251,0.033933385,0.042854342,0.060169139,0.044453049,0.037681397,0.025660427,0.026816671,0.063123345,0,0.073995897,0.051907675,0.034733597,0.041679865,0.079078055,0.065578253,0.044916434,0.045608231,0.065806931,0.057711295,0.062421056,0.080048515,0.071808664,0.059512854,0.060824958,0.072589287,0.072156907,0.055521895,0.063078413,0.045819702,0.039057449,0.066800516,0.039273868,0.063017447,0.046320876,0.045324975,0.03331637,0.02510186,0.015323182,0.042094561,0.03699491,0.056610898,0.05245288,0.057912627,0.040686842,0.044693145,0.06285103,0.048550763,0.082560284,0.083788425,0.111744882,0.048404794,0.050209262,0.048294739,0.065230556,0.065820347,0.073172584,0.070566947,0.065714479,0.028113001,0.032346002,0.042366675,0.039369227,0.052339155,0.055740613,0.042570717,0.026566108,0.086017453,0.053083749,0.026843841,0.073802201,0.049190573,0.0572801,0.054454684,0.072862124,0.044362235,0.05020343,0.027486825,0.067353713,0.031398456,0.028796247,0.019209471,0.066684768,0.026403909,0.033358281
0.083912285,0.050915351,0.062637993,0.091041072,0.07442586,0.05967358,0.072082342,0.077440155,0.109945306,0.094207267,0.084631247,0.10975257,0.128942388,0.109793633,0.077813803,0.074273983,0.099422005,0.092847493,0.131692821,0.08600994,0.086120812,0.065337977,0.06709495,0.077165352,0.070991645,0.060264532,0.068385191,0.051735253,0.058762735,0.093540487,0.089295044,0.08916356,0.081172137,0.079657101,0.073187983,0.079231389,0.093300378,0.061996474,0.074360382,0.064947148,0.069772832,0.047455444,0.091338043,0.067198354,0.103906056,0.090832206,0.066466946,0.063853501,0.075417973,0.120707521,0.076577969,0.0744168,0.091419839,0.06953033,0.06159785,0.050408412,0.059763481,0.070232935,0.061762541,0.050585271,0.068598489,0.0600485,0.095722837,0.057154258,0.071601391,0.075519743,0.094654644,0.093612857,0.11423421,0.094564251,0.066747245,0.055342247,0.0460169,0.070253452,0.073483007,0.093102019,0.081577929,0.072634558,0.090266062,0.099782383,0.105535549,0.086665661,0.076590628,0.076230239,0.096432765,0.103775324,0.076998411,0.055553437,0.07174298,0.070084057,0.102546599,0.053109022,0.084575638,0.085205439,0.080945309,0.070805676,0.080886197,0.091229897,0.075609283,0.046932755,0.033354742,0.065325438,0.083093366,0.089809631,0.10680986,0.121165883,0.091214756,0.100221264,0.084309723,0.083106421,0.09625699,0.070178841,0.070622992,0.085488872,0.080112199,0.081509321,0.102523897,0.073995897,0,0.041879012,0.067430281,0.046993601,0.026469326,0.038391505,0.050143332,0.064632263,0.093899332,0.069101211,0.056624676,0.070970552,0.053956006,0.070627497,0.087015609,0.054975061,0.063030054,0.06128939,0.051425325,0.061476404,0.048519909,0.087315768,0.056781932,0.054703675,0.042596204,0.078630295,0.075852238,0.077628141,0.076181273,0.090498005,0.064753771,0.083611036,0.119312802,0.123842768,0.099454911,0.082255043,0.089764537,0.090150132,0.080934259,0.088702446,0.09934637,0.083934402,0.068884845,0.074122336,0.082788899,0.091227033,0.07580043,0.09713317,0.083943362,0.084671165,0.071532447,0.104659255,0.080798192,0.085621791,0.087528185,0.085279757,0.055967951,0.109672635,0.100304418,0.071471648,0.10042812,0.089852366,0.054237385,0.072796921,0.110442502,0.078877386,0.09269652,0.074263683,0.062628804,0.086812351,0.061932721,0.071312021,0.102754131,0.062608178,0.088909087
0.044829057,0.071786302,0.059116436,0.071336728,0.075122003,0.088004272,0.059260776,0.063068392,0.068619717,0.04957514,0.081914898,0.086130395,0.080768441,0.068532893,0.044126418,0.058782375,0.061391449,0.048599755,0.072813309,0.041473203,0.051557592,0.039768717,0.054356,0.07461848,0.052000775,0.050209478,0.03827222,0.033304324,0.041490382,0.056622776,0.059120501,0.058290956,0.043011201,0.055933708,0.108344547,0.04146933,0.051425734,0.038216661,0.054294784,0.097098333,0.094857092,0.057023811,0.074419086,0.064443928,0.067011666,0.075328534,0.052533203,0.083957232,0.097353748,0.107765877,0.04386977,0.076029707,0.062179475,0.061429102,0.03918728,0.047882454,0.030383865,0.036481107,0.035311689,0.039283744,0.048915902,0.050450529,0.044750951,0.033704324,0.049490472,0.032632405,0.036471855,0.046956088,0.062154648,0.048711101,0.070877968,0.067866871,0.059704268,0.08301669,0.039718788,0.057270746,0.069531283,0.077265726,0.13610338,0.057182203,0.086337798,0.08787864,0.05385942,0.042673987,0.054825878,0.055628414,0.049380009,0.054305473,0.039270979,0.074593527,0.089342527,0.032528076,0.060270375,0.062097795,0.078064077,0.050812969,0.06045629,0.072894401,0.055343115,0.039394589,0.037912334,0.048424156,0.056997459,0.063683134,0.088577446,0.091694886,0.107924307,0.063990715,0.041955977,0.061538241,0.07238083,0.095875945,0.032147163,0.07758757,0.039673644,0.075609939,0.099839212,0.051907675,0.041879012,0,0.049656562,0.039685713,0.071271856,0.082541898,0.056798593,0.054407851,0.086638476,0.058731361,0.055565553,0.071038871,0.03920797,0.053998779,0.058669387,0.044364056,0.083843734,0.044468994,0.046890267,0.041682411,0.02909861,0.050249623,0.031097167,0.050223308,0.048012076,0.07882216,0.073732593,0.052117809,0.058534686,0.072801879,0.075994767,0.103575134,0.099632803,0.104611506,0.067894422,0.040974185,0.098850515,0.089915049,0.044392709,0.050368358,0.063342625,0.032593289,0.03308444,0.041559546,0.042668008,0.038702059,0.042088466,0.046533748,0.034302788,0.047513424,0.033394685,0.064024722,0.03782885,0.047917532,0.041605753,0.040160318,0.051411487,0.060577565,0.058488881,0.042018086,0.051189559,0.052863949,0.037145276,0.043274451,0.064450395,0.078305244,0.094170281,0.038793308,0.09827933,0.045961941,0.059828911,0.056082086,0.067765891,0.057855397,0.045426211
0.052047076,0.079042094,0.043447193,0.049222578,0.051635269,0.081756008,0.03837435,0.036522135,0.054450453,0.058018414,0.056438852,0.066528488,0.099359174,0.112871921,0.044254204,0.039068544,0.080005292,0.077845654,0.150526455,0.103442656,0.054480301,0.059961988,0.057006859,0.059830261,0.037175375,0.056907757,0.051552531,0.048252712,0.036904105,0.046323839,0.063353812,0.09714736,0.071933596,0.06751964,0.078044689,0.037995324,0.033463705,0.029325856,0.055435427,0.079342775,0.053583409,0.063567248,0.037102278,0.047120227,0.045116698,0.02760448,0.029096684,0.050279755,0.079352081,0.044649885,0.065475248,0.048495929,0.0324217,0.052545801,0.074161782,0.041295862,0.05364882,0.06960855,0.071732643,0.061127055,0.049856526,0.035372327,0.112913446,0.056433199,0.058920917,0.075410005,0.080598655,0.119283234,0.142168871,0.080630481,0.037222375,0.055194255,0.047189115,0.052832128,0.044186569,0.072477403,0.039104423,0.055915105,0.0884597,0.038330151,0.060563443,0.049176585,0.059669536,0.032479914,0.068211526,0.063070111,0.04076634,0.024997709,0.040761547,0.036241247,0.050034394,0.027098191,0.03706542,0.044377608,0.029893183,0.031883081,0.034440103,0.043710956,0.047832773,0.050871787,0.054901058,0.034712573,0.04351313,0.040988016,0.055328784,0.0487713,0.067644875,0.057250345,0.053693812,0.037806057,0.040458866,0.069386041,0.056694886,0.043905358,0.036002524,0.053594426,0.050917803,0.034733597,0.067430281,0.049656562,0,0.026475562,0.076899552,0.06369706,0.0456558,0.054872623,0.068056977,0.066578436,0.058863803,0.081212273,0.074200514,0.056930697,0.060815809,0.068692051,0.071623513,0.054028305,0.06091944,0.045449791,0.038668894,0.079510006,0.043746732,0.07102514,0.059829522,0.044048884,0.039401378,0.029135125,0.043861997,0.054524584,0.054731241,0.072486949,0.044576541,0.047445015,0.039916842,0.054578051,0.042243214,0.03547689,0.094436454,0.097729631,0.123960488,0.069974665,0.060083496,0.054823382,0.074982487,0.076712541,0.091814233,0.096199811,0.076253079,0.028713389,0.048512458,0.04998771,0.051674875,0.056318139,0.067272109,0.035309876,0.026794183,0.11208707,0.057043685,0.036650856,0.099794271,0.05250518,0.060655982,0.057801475,0.086964049,0.043231449,0.041304175,0.030057492,0.076164394,0.040033963,0.026970086,0.035096833,0.091658539,0.040091519,0.040231575
0.056365986,0.074721517,0.047809786,0.064321953,0.049011643,0.072747664,0.030335342,0.059881628,0.051586824,0.063296796,0.05671861,0.074484537,0.089570381,0.107200969,0.057214491,0.054768509,0.077793642,0.071302112,0.137292546,0.093510305,0.056159175,0.05107956,0.032785591,0.037496589,0.026228151,0.042714321,0.046721245,0.034670001,0.03845674,0.049808849,0.05601733,0.087827373,0.062552006,0.064176919,0.079817869,0.055210659,0.043361505,0.041458503,0.043132056,0.073313473,0.054004661,0.056766841,0.060343461,0.048546338,0.05881185,0.049773365,0.04506796,0.06289647,0.084703316,0.060197369,0.048413943,0.059350834,0.056117573,0.051425292,0.074371282,0.050931561,0.050245352,0.063093031,0.057669366,0.061532673,0.060551422,0.039692701,0.095781872,0.035728529,0.036699291,0.06208656,0.075756698,0.093972777,0.106133054,0.070483069,0.053640869,0.044081675,0.042814748,0.072503684,0.054922688,0.080299946,0.056057568,0.059697939,0.086481449,0.051875793,0.072926755,0.057610343,0.059640954,0.041881012,0.06503594,0.0650308,0.049222771,0.03056153,0.040854645,0.036876707,0.058986257,0.033034813,0.046982972,0.050375963,0.039099857,0.040254981,0.042090344,0.047438737,0.051163379,0.044359447,0.049699859,0.048292065,0.057845167,0.056138283,0.062841197,0.072400043,0.063030486,0.074284888,0.054490188,0.054839077,0.059706948,0.064178783,0.051235292,0.049681706,0.036854336,0.05327814,0.057040157,0.041679865,0.046993601,0.039685713,0.026475562,0,0.069421043,0.051293543,0.026749947,0.029374885,0.035173512,0.040467882,0.038374728,0.03763634,0.039273209,0.032214665,0.040402876,0.049342257,0.04020574,0.032217426,0.028865011,0.026028751,0.033772101,0.061180721,0.032943537,0.046021786,0.03647096,0.064913187,0.048638249,0.040939227,0.038483043,0.068764004,0.049444112,0.065758926,0.063177311,0.066123178,0.055931215,0.05145271,0.057144222,0.053513311,0.087300887,0.092470788,0.116995769,0.067691555,0.057133302,0.056093929,0.070240452,0.067634149,0.073536977,0.089853126,0.066174328,0.046811091,0.04630504,0.057648213,0.04810008,0.053882242,0.060700691,0.055264987,0.039082968,0.100979781,0.058668212,0.037230001,0.094080813,0.053409811,0.056470441,0.05760191,0.073049918,0.065160248,0.062206078,0.039781519,0.073606294,0.05208592,0.040112556,0.039003579,0.09376547,0.036704084,0.048326561
